sample,t_seconds,i_ideal,q_ideal,i_dac,q_dac,rf_ideal,rf_dac,rx_i,rx_q,rx_rf
8511,0.003191944194419442,0.8344926152955989,-0.4083449795006617,0.8359375,-0.41015625,0.5318821460797506,0.5322677134627163,1.2777231213414557,-0.6530579129040338,0.8008943591008856
8512,0.0031923192319231923,0.8441456404223407,-0.40562503121507654,0.84375,-0.40625,0.5594951938014294,0.5588547022195512,1.3314988773499619,-0.6479750099417483,0.878719122874556
8513,0.0031926942694269424,0.8537776550024945,-0.4029041338723682,0.85546875,-0.40234375,0.586876736009495,0.588641066961723,1.3418559306503492,-0.6762413005784917,0.903319390397591
8514,0.003193069306930693,0.8633885094489184,-0.40018232751914307,0.86328125,-0.3984375,0.6139997807287229,0.6146385608976517,1.3693836800233083,-0.628709138968747,0.9763711233815483
8515,0.0031934443444344434,0.8729780546362986,-0.3974596522122902,0.87109375,-0.3984375,0.6408374808978617,0.6387192930519464,1.388080165719857,-0.6369510203282085,1.016975044971462
8516,0.0031938193819381934,0.8825461419034082,-0.39473614801823154,0.8828125,-0.39453125,0.6673631570446674,0.6676872669516292,1.3895527968365242,-0.636414059290944,1.0451057125842644
8517,0.003194194419441944,0.8920926230553883,-0.39201185501216956,0.890625,-0.390625,0.6935503198408236,0.6926740065560725,1.3887179099366447,-0.6272302008936059,1.0735879392701284
8518,0.0031945694569456944,0.9016173503659803,-0.38928681327733894,0.90234375,-0.390625,0.7193726925183732,0.7196094197296466,1.428871445359599,-0.5875549483997391,1.1498844494675318
8519,0.003194944494449445,0.9111201765797947,-0.38656106290424846,0.91015625,-0.38671875,0.7448042331301266,0.7438392781581276,1.4514866897119865,-0.6166434524332344,1.18627577080745
8520,0.0031953195319531953,0.9206009549144865,-0.3838346439899474,0.921875,-0.3828125,0.7698191566362583,0.7713347855950077,1.4684878653190296,-0.6220259614989951,1.225141885227754
8521,0.003195694569456946,0.9300595390630575,-0.3811075966372509,0.9296875,-0.3828125,0.7943919567996912,0.7935778451463659,1.4614005908536245,-0.6238271878103104,1.2415473384462856
8522,0.003196069606960696,0.9394957831960109,-0.3783799609540057,0.94140625,-0.37890625,0.8184974278723667,0.8202212819818159,1.4737629308919935,-0.6225018893468574,1.2768797925001543
8523,0.0031964446444644463,0.9489095419635828,-0.3756517770523342,0.94921875,-0.375,0.8421106860558221,0.8425566031727805,1.4962564880785163,-0.5804089021675148,1.3304961070184307
8524,0.003196819681968197,0.9583006704979219,-0.3729230850478827,0.95703125,-0.37109375,0.8652071907184298,0.86432614957501,1.4998431731176627,-0.5626977521165867,1.358303780007237
8525,0.003197194719471947,0.9676690244152856,-0.370193925059072,0.96875,-0.37109375,0.8877627653526774,0.8886692084834817,1.5007981063712286,-0.583434619074808,1.375239962828529
8526,0.0031975697569756973,0.9770144598182107,-0.36746433720634564,0.9765625,-0.3671875,0.9097536182559024,0.9093490252575657,1.5521940699265746,-0.582123445589162,1.4455902203263704
8527,0.003197944794479448,0.9863368332976732,-0.36473436161141937,0.98828125,-0.36328125,0.9311563629177434,0.9332717130807071,1.5698963087857838,-0.5611840650772182,1.4845595470243338
8528,0.0031983198319831983,0.9956360019352571,-0.3620040383965307,0.99609375,-0.36328125,0.9519480380982706,0.9522686553573294,1.588221414748321,-0.5942529606923754,1.5167618925168125
8529,0.0031986948694869483,1.0049118233052863,-0.35927340768368843,1.0039062,-0.359375,0.9721061275807813,0.9710956118105799,1.5786092732057146,-0.575291924239562,1.526181224632617
8530,0.003199069906990699,1.0141641554769707,-0.3565425095939211,1.015625,-0.35546875,0.9916085795836018,0.9931296445271253,1.6074578764885874,-0.5616944901416413,1.5719073394736862
8531,0.0031994449444944493,1.0233928570165314,-0.353811384246527,1.0234375,-0.35546875,1.010433825815082,1.010420652462728,1.6050711589250601,-0.5692859153708054,1.5842452357476655
8532,0.0031998199819981994,1.0325977869893088,-0.35108007175832595,1.03125,-0.3515625,1.0285608001570927,1.0272076428176833,1.6146093353841269,-0.5539513485671703,1.6082405183097626
8533,0.0032001950195019503,1.0417788049618912,-0.3483486122429025,1.0429688,-0.34765625,1.0459689569618373,1.0471503290632864,1.660988737157124,-0.576423883770807,1.6679270395367831
8534,0.0032005700570057007,1.0509357710041631,-0.3456170458098722,1.0507812,-0.34375,1.0626382889472803,1.0624170079909576,1.6412813825453523,-0.5846472456356556,1.6611649513055553
8535,0.003200945094509451,1.06006854569145,-0.342885412564111,1.0585938,-0.34375,1.07854934467727,1.077128459250875,1.6757491531063897,-0.5505649375554214,1.705469943547115
8536,0.0032013201320132013,1.0691769901065673,-0.3401537526050183,1.0703125,-0.33984375,1.0936832456120815,1.094789167429859,1.7337145589526857,-0.5534891402164637,1.7736111896186781
8537,0.0032016951695169518,1.0782609658418867,-0.33742210602576533,1.078125,-0.3359375,1.1080217027158614,1.1077286798458668,1.7304861081049203,-0.5216126565208332,1.7761319331520968
8538,0.003202070207020702,1.0873203350013894,-0.3346905129125465,1.0859375,-0.3359375,1.1215470326077017,1.1203376243197316,1.7351920690565825,-0.528948374389798,1.7891425468327409
8539,0.0032024452445244523,1.0963549602027283,-0.33195901334382905,1.0976562,-0.33203125,1.1342421732435024,1.1355391895180973,1.7532429898409456,-0.5548109691386488,1.8174967786183185
8540,0.0032028202820282028,1.105364704579243,-0.32922764738960697,1.1054688,-0.328125,1.1460906991158857,1.145998743197456,1.753486292637597,-0.5186632088064304,1.817456269518093
8541,0.003203195319531953,1.1143494317820068,-0.32649645511064984,1.1132812,-0.328125,1.1570768359601438,1.1563548773293264,1.761011798390367,-0.5367512242962327,1.8326795623341814
8542,0.0032035703570357033,1.123309005981832,-0.3237654765577575,1.125,-0.32421875,1.167185474954369,1.1689349306292884,1.8185078619561128,-0.5613669969764774,1.897820374088586
8543,0.0032039453945394538,1.132243291871271,-0.3210347517710112,1.1328125,-0.3203125,1.176402186402327,1.176776778747521,1.7980528033139365,-0.482336816210431,1.8614362925755414
8544,0.003204320432043204,1.141152154666627,-0.31830432077902593,1.140625,-0.31640625,1.1847132328881465,1.183696435733896,1.8055102084761552,-0.4957551031209621,1.872324126181883
8545,0.0032046954695469543,1.1500354601099216,-0.31557422359820597,1.1484375,-0.31640625,1.1921055818921777,1.1908185850507138,1.8391990619979186,-0.5145020629770048,1.9093347912226282
8546,0.003205070507050705,1.1588930744708985,-0.31284450023199084,1.1601562,-0.3125,1.198566917857899,1.1996586212927665,1.8451164324646112,-0.5035189489151887,1.9099827180800073
8547,0.0032054455445544553,1.167724864548929,-0.31011519067012683,1.1679688,-0.30859375,1.2040856537000524,1.2038049334200447,1.87790519960746,-0.471021510107569,1.9270866175893149
8548,0.0032058205820582057,1.1765306976750447,-0.30738633488789757,1.1757812,-0.30859375,1.2086509417448392,1.2083828527350404,1.8645528708769366,-0.4850596492730994,1.9147118203459619
8549,0.0032061956195619562,1.1853104417138245,-0.3046579728453944,1.1835938,-0.3046875,1.21225268409313,1.2106756386147721,1.8743943916765975,-0.44554996106667033,1.9032525008517562
8550,0.0032065706570657067,1.1940639650653555,-0.3019301444867677,1.1953125,-0.30078125,1.2148815423984403,1.2155642209303517,1.896690243293892,-0.47905891166203357,1.9295421890644728
8551,0.0032069456945694567,1.2027911366671378,-0.29920288973948117,1.203125,-0.30078125,1.216528947051585,1.2174986751347412,1.9403395549961138,-0.497225575638986,1.9686524363695435
8552,0.0032073207320732072,1.2114918259960126,-0.2964762485135687,1.2109375,-0.296875,1.2171871057645343,1.2168674105519082,1.944832782221171,-0.475106420335364,1.9536057382990168
8553,0.0032076957695769577,1.2201659030700602,-0.2937502607008904,1.21875,-0.29296875,1.216849011546561,1.2152320981543066,1.9471378203446104,-0.4500917825123825,1.9331628127986096
8554,0.0032080708070807078,1.2288132384504824,-0.29102496617438967,1.2304688,-0.29296875,1.2155084500658921,1.2178996171161396,1.962627627514513,-0.45796421418661637,1.9380493963371332
8555,0.0032084458445844582,1.2374337032434986,-0.288300404787351,1.2382812,-0.2890625,1.2131600063909371,1.2142766930542512,1.9790585145421566,-0.46779205068516305,1.943630978159655
8556,0.0032088208820882087,1.2460271691022027,-0.28557661637265697,1.2460938,-0.28515625,1.209799071105449,1.2096344502283491,1.9740096162189187,-0.46739990873385673,1.9244978731271358
8557,0.0032091959195919588,1.2545935082284336,-0.2828536407420469,1.2539062,-0.28125,1.2054218457925332,1.2039702756353265,2.0085923728125628,-0.444370647860263,1.9252399346719637
8558,0.0032095709570957092,1.2631325933746216,-0.2801315176853755,1.2617188,-0.28125,1.200025347882717,1.1994923385346394,2.007307469708422,-0.4325693147571168,1.8998909405213316
8559,0.00320994599459946,1.271644297845628,-0.27741028696987036,1.2734375,-0.27734375,1.1936074148621367,1.1950227875090158,2.034618856197396,-0.412392308919772,1.8913544335407253
8560,0.00321032103210321,1.2801284955005463,-0.27468998833940406,1.28125,-0.2734375,1.1861667078371954,1.186304061509725,2.0459078211899357,-0.4594823225773584,1.9081019997543383
8561,0.0032106960696069607,1.2885850607545772,-0.27197066151373445,1.2890625,-0.2734375,1.177702714452244,1.1789895775921269,2.0627648048691603,-0.44664744314583515,1.892285693986352
8562,0.003211071107110711,1.2970138685807817,-0.2692523461877814,1.296875,-0.26953125,1.1682157511580673,1.1682878859523775,2.064986581558491,-0.4253572603606231,1.857797318140647
8563,0.003211446144614461,1.3054147945119055,-0.2665350820308823,1.3046875,-0.265625,1.157706964828838,1.1565602541862188,2.0979508301573153,-0.42358263432525356,1.857425313958691
8564,0.0032118211821182117,1.3137877146421548,-0.2638189086860565,1.3125,-0.265625,1.1461783337257363,1.1464512699689684,2.1024850935886605,-0.4284957211198809,1.8385167901698418
8565,0.003212196219621962,1.322132505628964,-0.26110386576926903,1.3203125,-0.26171875,1.1336326678064275,1.1327478127599115,2.100197278864199,-0.4088735892462589,1.7966835975935347
8566,0.0032125712571257122,1.330449044694776,-0.25838999286869224,1.3320312,-0.2578125,1.1200736083796579,1.1207772029338559,2.1348643256814848,-0.42505003412811815,1.8047016277729704
8567,0.0032129462946294627,1.3387372096287753,-0.25567732954397243,1.3398438,-0.25390625,1.1055056271046098,1.104978860713159,2.1366494656701054,-0.44067782597736316,1.7881052245217948
8568,0.003213321332133213,1.3469968787886462,-0.25296591532549295,1.3476562,-0.25390625,1.0899340243358244,1.0910739293541507,2.1600157146617223,-0.38236058571421894,1.730498915545424
8569,0.0032136963696369632,1.3552279311022941,-0.2502557897136419,1.3554688,-0.25,1.0733649268143857,1.0733279992073361,2.1795324156991387,-0.4046322089235417,1.7278672079299036
8570,0.0032140714071407137,1.3634302460695642,-0.24754699217807766,1.3632812,-0.24609375,1.0558052847065411,1.0545869398962235,2.1726090493302967,-0.4037548979564451,1.6895985234689301
8571,0.003214446444644464,1.37160370376396,-0.2448395621569956,1.3710938,-0.24609375,1.0372628679922682,1.0379373701520767,2.1928026912152783,-0.37908398763105955,1.6485585544033456
8572,0.0032148214821482147,1.379748184834325,-0.24213353905639967,1.3789062,-0.2421875,1.0177462622054274,1.0172870733612667,2.208597369837049,-0.37486357843824647,1.6189211534695147
8573,0.003215196519651965,1.3878635705065587,-0.2394289622493621,1.3867188,-0.23828125,0.9972648635292237,0.9956666645259258,2.2203068922373825,-0.3922144957850239,1.6029155228312812
8574,0.0032155715571557156,1.3959497425852356,-0.23672587107531146,1.3945312,-0.23828125,0.975828873249712,0.9763271863877342,2.2629652099695337,-0.359705125320658,1.5619583597597768
8575,0.003215946594659466,1.404006583455344,-0.23402430483927916,1.4023438,-0.234375,0.9534492915715648,0.9528490642552071,2.250872423308113,-0.37403824222722704,1.5275847405783183
